date,open,high,low,close,volume
2022-10-28,10659.695,10698.694,10368.913,10401.837,44010669005
2022-10-31,10304.199,10518.392,10301.711,10397.041,39502025610
2022-11-01,10420.945,10734.248,10395.56,10734.248,42496541008
2022-11-02,10704.249,10951.453,10687.214,10877.506,46641616638
2022-11-03,10766.219,10877.743,10754.291,10840.061,40092465859
2022-11-04,10848.3,11226.213,10848.3,11187.43,46611715800
2022-11-07,11184.162,11272.801,11127.25,11207.73,45513644380
2022-11-08,11202.439,11212.541,11055.078,11142.927,39951153048
2022-11-09,11149.368,11185.513,11049.328,11055.291,39369381117
2022-11-10,10964.938,10979.705,10848.477,10908.549,42639469990
2022-11-11,11217.108,11272.156,11085.934,11139.773,59827424735
2022-11-14,11177.065,11260.86,11067.887,11113.465,51824774205
2022-11-15,11100.231,11351.332,11069.148,11351.332,50367125916
2022-11-16,11336.071,11385.865,11220.33,11235.558,46618738063
2022-11-17,11199.621,11221.454,11077.595,11221.454,43882270847
2022-11-18,11229.111,11310.225,11171.194,11180.429,49222165782
2022-11-21,11086.686,11137.629,11014.958,11134.466,42052447893
2022-11-22,11113.315,11151.999,10960.885,11002.935,43375629709
2022-11-23,10970.999,11025.479,10842.589,10972.809,40579967384
2022-11-24,11019.474,11061.355,10927.854,10956.685,37626282600
2022-11-25,10928.153,10962.138,10881.082,10904.266,36896049502
2022-11-28,10708.556,10833.268,10657.888,10829.08,37538158328
2022-11-29,10891.724,11112.728,10888.537,11089.012,46971468464
2022-11-30,11071.312,11140.496,11044.03,11108.497,47740024879
2022-12-01,11282.463,11350.484,11262.812,11264.157,49470577158
2022-12-02,11238.441,11312.318,11206.78,11219.793,42885201734
2022-12-05,11292.34,11338.864,11250.623,11323.345,48937488323
2022-12-06,11278.485,11465.414,11264.471,11398.82,45579641014
2022-12-07,11365.981,11504.394,11358.682,11418.764,44550081255
2022-12-08,11403.19,11429.766,11343.568,11389.793,44001980129
2022-12-09,11397.097,11511.317,11360.149,11501.578,46434589244
2022-12-12,11453.256,11457.094,11392.891,11399.135,43032904135
2022-12-13,11398.84,11400.011,11312.1,11323.704,40909216984
2022-12-14,11341.958,11375.224,11298.435,11321.812,40611174112
2022-12-15,11306.793,11371.179,11269.611,11358.106,39268917262
2022-12-16,11289.519,11327.27,11234.618,11295.027,40400994659
2022-12-19,11286.661,11329.556,11083.852,11124.701,40070534965
2022-12-20,11092.857,11092.857,10908.526,10949.12,32821820964
2022-12-21,10966.312,11001.152,10872.27,10912.09,31518279498
2022-12-22,10976.575,11034.673,10840.302,10876.31,34740856690
2022-12-23,10811.572,10918.179,10794.138,10849.637,31596722736
2022-12-26,10858.326,10996.638,10858.326,10978.985,31866416759
2022-12-27,11010.93,11115.771,11000.11,11106.503,34769681610
2022-12-28,11055.062,11061.188,10975.134,11010.529,34622647768
2022-12-29,10971.272,11064.024,10956.95,10996.41,32309466459
2022-12-30,11046.066,11071.93,11013.322,11015.986,32254053338
2023-01-03,11003.047,11134.961,10921.419,11117.13,39789964322
2023-01-04,11099.147,11149.153,11035.772,11095.373,41214408411
2023-01-05,11136.771,11346.22,11136.771,11332.011,41085381639
2023-01-06,11327.025,11443.448,11314.347,11367.732,40714402732
2023-01-09,11411.37,11490.595,11408.665,11450.147,36031347200
2023-01-10,11455.603,11526.279,11413.992,11506.794,34200840627
2023-01-11,11498.97,11563.78,11424.255,11439.439,34915980416
2023-01-12,11470.606,11528.927,11425.105,11465.728,34007263376
2023-01-13,11509.205,11602.305,11489.187,11602.305,33143448620
2023-01-16,11612.362,11886.947,11612.362,11785.768,39275666396
2023-01-17,11794.957,11830.577,11746.761,11800.553,33137576950
2023-01-18,11813.379,11855.44,11793.323,11810.66,31438250579
2023-01-19,11796.396,11913.264,11763.818,11913.264,32662191320
2023-01-20,11942.147,11997.526,11931.881,11980.62,34345669129
2023-01-30,12229.377,12246.015,12088.237,12097.763,48592554879
2023-01-31,12076.14,12115.447,11987.012,12001.265,44544997731
2023-02-01,12034.881,12158.19,11984.451,12158.19,49865671327
2023-02-02,12187.551,12208.877,12107.519,12131.201,49073537831
2023-02-03,12086.283,12095.388,11904.277,12054.295,44799247435
2023-02-06,11957.271,11977.244,11841.669,11912.562,42421989159
2023-02-07,11936.361,11958.225,11864.72,11926.88,44082203393
2023-02-08,11939.861,11957.011,11843.288,11853.463,42827227893
2023-02-09,11821.958,12048.271,11811.982,12048.271,44255161842
2023-02-10,12031.718,12062.163,11917.743,11976.853,45816354627
2023-02-13,11964.747,12116.04,11952.603,12113.607,46650020487
2023-02-14,12142.835,12143.29,12035.552,12094.94,44809979757
2023-02-15,12103.718,12132.804,12036.233,12064.378,46423708462
2023-02-16,12064.044,12163.969,11826.722,11907.399,60310966806
2023-02-17,11894.884,11927.106,11713.8,11715.769,45250226800
2023-02-20,11717.685,11956.895,11681.532,11954.128,43848704697
2023-02-21,11947.652,12005.0,11886.238,11968.604,43015639827
2023-02-22,11892.14,11963.212,11868.794,11900.122,36959389647
2023-02-23,11895.463,11963.144,11829.869,11884.305,38270185474
2023-02-24,11887.769,11889.235,11742.73,11787.453,32640550192
2023-02-27,11728.095,11781.282,11678.797,11701.946,33779567322
2023-02-28,11745.158,11792.68,11666.373,11783.798,34666245659
2023-03-01,11783.765,11931.098,11751.362,11914.318,41527377498
2023-03-02,11902.17,11929.146,11837.121,11849.508,43098305339
2023-03-03,11862.16,11895.974,11770.343,11851.918,38688633111
2023-03-06,11850.822,11862.372,11742.128,11842.885,38584328876
2023-03-07,11824.171,11839.614,11606.194,11608.583,40896713247
2023-03-08,11566.567,11617.94,11534.665,11598.288,31456755395
2023-03-09,11605.936,11637.026,11525.233,11579.993,32839119354
2023-03-10,11513.662,11535.537,11437.985,11442.537,36121706587
2023-03-13,11405.137,11511.123,11396.611,11505.023,36338344592
2023-03-14,11483.645,11486.558,11282.577,11416.569,39755973534
2023-03-15,11485.948,11537.724,11408.189,11413.433,35058963027
2023-03-16,11336.755,11381.732,11223.098,11237.704,35760653174
2023-03-17,11328.373,11388.524,11245.146,11278.046,40588290028
2023-03-20,11289.961,11342.027,11231.014,11247.135,43832066409
2023-03-21,11270.066,11427.247,11270.066,11427.247,38709306082
2023-03-22,11459.829,11521.417,11448.191,11496.931,44598282516
2023-03-23,11457.785,11605.289,11442.945,11605.289,43789564710
2023-03-24,11616.464,11648.538,11581.425,11634.22,47851508750
2023-03-27,11621.923,11659.0,11558.38,11647.938,49423391252
2023-03-28,11637.508,11649.152,11548.418,11564.45,44569858663
2023-03-29,11584.915,11623.426,11538.172,11579.915,41362827260
2023-03-30,11578.327,11656.48,11505.55,11651.831,39213346131
2023-03-31,11666.308,11737.283,11657.571,11726.397,39957495071
2023-04-03,11751.68,11898.761,11751.68,11889.42,49768451758
2023-04-04,11878.159,11885.384,11792.236,11859.477,50815766955
2023-04-06,11787.354,11874.796,11778.804,11866.311,45447063629
2023-04-07,11867.87,11979.593,11858.497,11967.743,42764390844
2023-04-10,11987.684,11992.324,11845.884,11871.928,47824674309
2023-04-11,11866.348,11914.322,11819.762,11877.147,42299901539
2023-04-12,11873.261,11912.952,11842.259,11883.514,45212899453
2023-04-13,11836.821,11844.398,11727.891,11739.842,47019567565
2023-04-14,11760.433,11816.677,11737.304,11800.094,43977380412
2023-04-17,11783.677,11855.484,11781.293,11855.484,42341304207
2023-04-18,11834.771,11891.112,11818.255,11860.399,39786667004
2023-04-19,11844.316,11844.316,11743.851,11760.271,41492310488
2023-04-20,11751.384,11751.384,11659.653,11717.264,43395332681
2023-04-21,11729.804,11751.415,11450.128,11450.435,47931197873
2023-04-24,11442.375,11452.914,11265.769,11317.012,42715528699
2023-04-25,11307.09,11320.447,11034.18,11149.011,46377350473
2023-04-26,11101.177,11244.04,11088.197,11185.683,43856541338
2023-04-27,11140.895,11258.759,11128.107,11216.997,41568532176
2023-04-28,11228.464,11340.463,11228.464,11338.666,45347249795
2023-05-04,11310.348,11329.0,11242.12,11273.866,48189682724
2023-05-05,11260.619,11262.331,11124.913,11180.872,44189203701
2023-05-08,11206.333,11234.921,11158.828,11225.774,43926151847
2023-05-09,11208.743,11265.328,11121.974,11125.021,47950740824
2023-05-10,11101.012,11177.811,11043.363,11140.188,39384808239
2023-05-11,11158.723,11200.905,11136.257,11142.525,38454948059
2023-05-12,11131.296,11172.705,11004.264,11005.644,36718698679
2023-05-15,11019.7,11178.623,10995.703,11178.623,38414633661
2023-05-16,11182.356,11182.356,11069.44,11099.258,35321529250
2023-05-17,11084.558,11120.97,11036.772,11091.084,32593515785
2023-05-18,11108.325,11144.476,11024.086,11078.282,37116664332
2023-05-19,11061.753,11145.507,11034.633,11091.359,35512099598
2023-05-22,11083.382,11159.309,11037.21,11127.037,34519748458
2023-05-23,11124.258,11137.631,11012.576,11012.576,33933034837
2023-05-24,10976.729,11028.567,10920.327,10920.327,34516650851
2023-05-25,10915.115,10954.243,10801.221,10896.582,37697817032
2023-05-26,10889.27,10926.836,10798.654,10909.65,35709353675
2023-05-29,10942.666,10961.793,10790.5,10822.093,39472700050
2023-05-30,10799.401,10869.552,10697.871,10869.552,39734108619
2023-05-31,10849.813,10849.813,10732.421,10793.85,38807976631
2023-06-01,10758.888,10913.638,10735.509,10835.896,41904130927
2023-06-02,10875.31,11012.546,10875.31,10998.075,40644684503
2023-06-05,10990.729,10990.729,10903.048,10946.084,37580179445
2023-06-06,10928.515,10933.605,10752.225,10773.45,41493852039
2023-06-07,10783.311,10799.465,10681.476,10708.822,34852050059
2023-06-08,10710.91,10775.335,10648.14,10722.873,36961157246
2023-06-09,10733.517,10793.926,10697.36,10793.926,40849231536
2023-06-12,10769.021,10914.625,10752.012,10873.74,40374548860
2023-06-13,10855.442,10963.647,10853.57,10955.96,39754721097
2023-06-14,10976.507,11034.177,10962.447,10984.556,42561197675
2023-06-15,11011.947,11185.681,11011.847,11182.943,43062375341
2023-06-16,11194.55,11316.243,11183.794,11306.531,42416210956
2023-06-19,11305.785,11307.748,11244.422,11274.049,42676253950
2023-06-20,11260.148,11338.154,11248.139,11305.354,42383026548
2023-06-21,11262.842,11278.972,11058.634,11058.634,41543419225
2023-06-26,10963.616,11002.366,10848.723,10872.3,42179410366
2023-06-27,10879.489,10987.194,10863.657,10978.081,36735954442
2023-06-28,10947.895,10951.41,10792.347,10926.323,39600252892
2023-06-29,10909.082,10965.106,10880.876,10915.499,37809618549
2023-06-30,10897.419,11067.39,10883.567,11026.586,40273561563
2023-07-03,11059.313,11128.927,11028.239,11091.563,43854470579
2023-07-04,11080.638,11133.445,11055.256,11130.304,39638476184
2023-07-05,11129.118,11129.118,11014.39,11029.296,38398904277
2023-07-06,11001.866,11072.074,10954.154,10968.37,37699701992
2023-07-07,10939.285,10949.976,10852.964,10888.555,38265007966
2023-07-10,10926.356,10995.799,10901.837,10942.832,34134767991
2023-07-11,10953.884,11030.189,10933.232,11028.683,34793939959
2023-07-12,11020.361,11029.288,10905.848,10919.259,41472812187
2023-07-13,10963.234,11103.082,10963.234,11095.437,39560004851
2023-07-14,11108.925,11120.189,11069.318,11080.323,40116195826
2023-07-17,11039.126,11039.126,10963.475,11010.357,36326089187
2023-07-18,11030.976,11032.117,10947.509,10972.962,36157179060
2023-07-19,10959.044,10992.69,10876.96,10932.649,32775292392
2023-07-20,10947.626,10998.07,10804.353,10816.271,38571745208
2023-07-21,10801.335,10886.727,10775.348,10810.182,37190223088
2023-07-24,10771.645,10837.982,10730.937,10747.793,35323057385
2023-07-25,10909.186,11021.933,10909.186,11021.291,43813438688
2023-07-26,11001.86,11001.86,10942.413,10968.98,41490035549
2023-07-27,10985.585,11024.013,10904.743,10923.774,41947850867
2023-07-28,10895.482,11120.589,10877.405,11100.396,46826084365
2023-07-31,11158.722,11289.158,11153.724,11183.911,53495854044
2023-08-01,11168.502,11211.681,11102.841,11143.234,48096138203
2023-08-02,11120.864,11176.937,11073.229,11104.158,42848863701
2023-08-03,11067.75,11164.764,11067.292,11163.42,41594123937
2023-08-04,11229.464,11305.501,11185.902,11238.062,48604373358
2023-08-07,11207.581,11207.581,11113.141,11145.03,41652663256
2023-08-08,11126.689,11156.209,11075.45,11098.445,37919025828
2023-08-09,11068.529,11096.926,11023.368,11039.451,35938401196
2023-08-10,11023.244,11060.466,10974.504,11050.222,32237315451
2023-08-11,11060.849,11060.849,10808.865,10808.865,37180933416
2023-08-14,10697.813,10763.297,10607.711,10755.143,34568209228
2023-08-15,10764.799,10780.521,10589.848,10679.728,33254016732
2023-08-16,10640.131,10686.922,10579.473,10579.558,33397765170
2023-08-17,10540.438,10656.835,10469.794,10644.523,34946410771
2023-08-18,10637.678,10655.608,10458.511,10458.511,36391916361
2023-08-21,10432.947,10482.11,10320.393,10320.393,32154114358
2023-08-22,10376.859,10409.431,10198.012,10374.727,38655581560
2023-08-23,10351.701,10351.701,10151.822,10152.604,33688478548
2023-08-24,10203.143,10341.858,10153.439,10256.189,36698947898
2023-08-25,10197.957,10212.646,10091.862,10130.471,38752250803
2023-08-28,10714.693,10714.693,10204.981,10233.153,52925222606
2023-08-29,10204.248,10496.616,10200.85,10454.98,50772244234
2023-08-30,10477.644,10569.547,10446.462,10482.497,47583031554
2023-08-31,10471.994,10483.085,10405.956,10418.21,40193056516
2023-09-01,10449.603,10513.42,10429.592,10463.743,35993370996
2023-09-04,10520.458,10611.739,10473.189,10611.739,41616602282
2023-09-05,10593.68,10611.444,10522.892,10540.709,38645892881
2023-09-06,10503.154,10531.287,10449.158,10515.213,37387250710
2023-09-07,10493.368,10493.368,10321.377,10321.438,38846285661
2023-09-08,10284.48,10319.841,10233.714,10281.878,34340684579
2023-09-11,10290.809,10443.005,10256.234,10382.377,39410867597
2023-09-12,10376.164,10421.556,10349.333,10373.993,34376652554
2023-09-13,10351.789,10373.153,10200.701,10255.868,35691326682
2023-09-14,10243.245,10252.02,10154.637,10197.592,33557711844
2023-09-15,10213.613,10241.875,10115.281,10144.595,33221331524
2023-09-18,10111.669,10253.487,10093.466,10200.036,33534246692
2023-09-19,10185.073,10185.073,10082.672,10125.729,31689827030
2023-09-20,10110.414,10123.689,10072.459,10072.459,29483664553
2023-09-21,10050.48,10087.032,9981.523,9981.67,29704772564
2023-09-22,9975.368,10183.928,9962.938,10178.736,36744305355
2023-09-25,10181.179,10181.179,10105.21,10120.624,34471513958
2023-09-26,10110.063,10146.894,10060.151,10060.151,31556206164
2023-09-27,10057.992,10185.021,10057.168,10104.324,34530583077
2023-09-28,10131.655,10155.034,10085.086,10109.527,35256157593
2023-10-09,10095.706,10139.487,9991.17,10106.96,38636754647
2023-10-10,10133.02,10159.472,10044.669,10050.035,39690971684
2023-10-11,10088.144,10164.07,10058.333,10084.895,40842537668
2023-10-12,10145.491,10174.23,10097.106,10168.494,40371165198
2023-10-13,10110.378,10110.378,10028.739,10068.282,40753513350
2023-10-16,10065.065,10065.967,9889.659,9924.92,42546544654
2023-10-17,9944.682,9958.981,9888.091,9940.218,37732827648
2023-10-18,9914.021,9914.021,9809.37,9816.676,39240657735
2023-10-19,9757.186,9784.533,9654.971,9655.086,39422585237
2023-10-20,9605.291,9665.811,9554.627,9570.357,36815152567
2023-10-23,9552.548,9552.548,9373.756,9425.976,38320756765
2023-10-24,9458.328,9523.896,9380.793,9483.903,40126378626
2023-10-25,9573.67,9617.672,9524.823,9528.307,44014524321
2023-10-26,9470.489,9571.159,9432.839,9566.103,43571534283
2023-10-27,9535.646,9805.695,9513.324,9770.844,47734287777
2023-10-30,9759.225,9952.426,9759.169,9927.994,49123327646
2023-10-31,9924.722,9927.446,9814.979,9863.804,45425317677
2023-11-01,9897.926,9901.368,9808.396,9826.731,40768406819
2023-11-02,9842.562,9879.268,9733.392,9734.767,40306557782
2023-11-03,9747.824,9886.863,9747.824,9853.89,40951344868
2023-11-06,9922.45,10080.001,9922.45,10071.556,51475483763
2023-11-07,10047.141,10088.083,10000.547,10056.493,48968290724
2023-11-08,10032.235,10101.553,9986.841,10052.086,51634227155
2023-11-09,10037.557,10099.999,10004.056,10032.086,46708994001
2023-11-10,9987.465,9997.785,9939.103,9978.542,39288374185
2023-11-13,10012.851,10033.514,9936.708,9988.828,42399804068
2023-11-14,9988.513,10056.863,9963.55,10005.558,44445218290
2023-11-15,10111.833,10122.204,10048.458,10077.963,47766677307
2023-11-16,10053.805,10064.913,9954.4,9954.4,42672726332
2023-11-17,9924.156,9980.379,9914.479,9979.687,41739648391
2023-11-20,9986.925,10050.834,9924.443,10022.697,46381412410
2023-11-21,10050.477,10113.188,9981.114,9997.088,53072003436
2023-11-22,9957.538,9975.094,9855.66,9855.66,48218537771
2023-11-23,9846.683,9938.842,9814.17,9933.02,44845244255
2023-11-24,9932.973,9932.973,9816.275,9839.521,44822423431
2023-11-27,9829.551,9829.551,9736.781,9785.566,41612676617
2023-11-28,9781.539,9835.137,9742.005,9833.456,38472664549
2023-11-29,9826.015,9827.739,9733.319,9744.393,38706291701
2023-11-30,9728.379,9768.904,9677.772,9726.915,38367995114
2023-12-01,9723.927,9752.021,9624.918,9720.571,41774804885
2023-12-04,9715.475,9736.114,9660.444,9660.444,41681321814
2023-12-05,9628.277,9628.277,9470.36,9470.36,40321708880
2023-12-06,9451.163,9599.578,9446.882,9533.246,40266961307
2023-12-07,9518.449,9561.976,9456.978,9519.907,39325178823
2023-12-08,9531.047,9592.916,9500.81,9553.923,43642689878
2023-12-11,9496.464,9649.869,9406.697,9632.611,42147293923
2023-12-12,9616.134,9648.973,9593.347,9625.265,37620663078
2023-12-13,9606.482,9606.482,9476.623,9476.623,36734097989
2023-12-14,9527.419,9578.603,9413.811,9417.972,36622561219
2023-12-15,9449.889,9507.431,9368.471,9385.333,35945750738
2023-12-18,9346.951,9376.675,9258.962,9279.389,35352830299
2023-12-19,9270.198,9331.993,9225.009,9289.336,31794896148
2023-12-20,9303.085,9310.859,9158.438,9158.438,32405114902
2023-12-21,9122.414,9286.066,9106.146,9257.091,36168520018
2023-12-22,9247.075,9331.121,9186.027,9221.313,39602429128
2023-12-25,9200.648,9268.266,9200.648,9256.283,31207962631
2023-12-26,9248.07,9248.491,9124.807,9157.25,31361598077
2023-12-27,9170.255,9211.419,9121.167,9191.741,32807413912
2023-12-28,9182.847,9476.802,9166.582,9441.055,41093410375
2023-12-29,9434.58,9534.677,9427.915,9524.689,39414751848
2024-01-02,9527.105,9527.105,9401.348,9401.348,38596954271
2024-01-03,9378.687,9405.09,9280.816,9330.864,36681390123
2024-01-04,9317.399,9317.399,9171.129,9215.245,33057226462
2024-01-05,9205.394,9275.229,9074.929,9116.442,36584000431
2024-01-08,9095.705,9119.122,8947.724,8947.724,33819316256
2024-01-09,8960.973,9042.447,8912.029,8971.719,34925480540
2024-01-10,8938.449,9035.188,8857.968,8922.794,34094162952
2024-01-11,8918.23,9099.224,8898.195,9053.883,37985442252
2024-01-12,9026.737,9095.607,8995.414,8996.256,37224375935
2024-01-15,8957.716,9045.547,8912.445,8963.926,32173681823
2024-01-16,8946.935,9002.343,8871.188,8992.072,36727810980
2024-01-17,8968.526,8968.526,8759.758,8759.758,33560351031
2024-01-18,8706.142,8858.396,8585.2,8847.003,44359667870
2024-01-19,8821.765,8890.119,8771.581,8787.024,33407864814
2024-01-22,8769.393,8769.393,8430.614,8479.55,41997942010
2024-01-23,8465.003,8638.896,8402.063,8596.281,37823542938
2024-01-24,8633.168,8693.082,8404.068,8682.187,40808601165
2024-01-25,8661.446,8858.208,8621.184,8856.224,43498171413
2024-01-26,8809.764,8859.628,8746.096,8762.329,41194846598
2024-01-29,8775.384,8800.644,8581.759,8581.759,39432566176
2024-01-30,8523.737,8579.595,8370.06,8375.981,33872631922
2024-01-31,8340.718,8408.666,8208.447,8212.845,43125459652
2024-02-01,8172.811,8371.38,8134.813,8240.482,39724642481
2024-02-02,8239.502,8300.75,7840.621,8055.775,46859511630
2024-02-05,7987.336,8171.765,7683.626,7964.712,53704465055
2024-02-06,7886.32,8471.278,7880.405,8460.379,59207592588
2024-02-07,8464.874,8724.174,8445.706,8708.24,61678023989
2024-02-08,8750.536,8975.053,8742.949,8820.603,62641426750
2024-02-19,8957.275,8957.275,8797.459,8902.334,55736510069
2024-02-20,8857.504,8919.808,8798.435,8905.962,44177586265
2024-02-21,8829.704,9130.034,8798.366,8975.974,54363489574
2024-02-22,8971.439,9050.273,8946.244,9043.748,45808948952
2024-02-23,9074.614,9077.563,8971.341,9069.415,52027504073
2024-02-26,9070.222,9154.598,9023.325,9066.087,55870130417
2024-02-27,9032.259,9269.568,9016.607,9269.568,53339610227
2024-02-28,9293.146,9391.524,9047.095,9047.095,76686411168
2024-02-29,9001.283,9334.943,9001.283,9330.443,56545599185
2024-03-01,9345.738,9452.634,9298.16,9434.747,53967112517
2024-03-04,9456.373,9486.703,9359.84,9438.244,53009940816
2024-03-05,9371.943,9448.734,9344.449,9416.805,51103531884
2024-03-06,9366.71,9487.188,9309.845,9395.654,46636105582
2024-03-07,9398.051,9454.535,9267.117,9267.117,51117810092
2024-03-08,9281.608,9386.746,9230.064,9369.046,43568736085
2024-03-11,9369.646,9581.656,9363.41,9581.534,49221442847
2024-03-12,9603.455,9649.743,9535.208,9630.545,56573750712
2024-03-13,9640.091,9674.14,9568.883,9604.993,52763140357
2024-03-14,9598.418,9675.471,9489.019,9555.416,50905804216
2024-03-15,9532.423,9616.495,9455.508,9612.75,47650683480
2024-03-18,9665.07,9752.834,9646.213,9752.834,56235512999
2024-03-19,9723.403,9785.098,9696.688,9696.688,53455197769
2024-03-20,9669.703,9725.306,9654.527,9717.373,51138902170
2024-03-21,9736.231,9758.335,9663.485,9682.51,55890739799
2024-03-22,9659.875,9680.214,9505.993,9565.563,56528197199
2024-03-25,9538.354,9601.837,9421.078,9422.612,52755832043
2024-03-26,9413.256,9490.754,9366.002,9449.43,48246175546
2024-03-27,9437.558,9437.671,9222.466,9222.466,46713889077
2024-03-28,9221.531,9440.308,9221.531,9342.919,47935618344
2024-03-29,9335.113,9400.853,9304.761,9400.853,44973506065
2024-04-01,9451.726,9647.072,9451.726,9647.072,51652537371
2024-04-02,9633.969,9633.969,9546.474,9586.952,53021053320
2024-04-03,9564.646,9575.556,9508.646,9544.766,49330954395
2024-04-08,9512.602,9525.954,9393.613,9394.606,47996796704
2024-04-09,9386.8,9449.654,9352.352,9448.98,41261307620
2024-04-10,9425.802,9425.802,9243.797,9297.96,44329488741
2024-04-11,9234.917,9378.435,9233.27,9300.771,41833678630
2024-04-12,9301.076,9343.182,9212.596,9228.234,41561290234
2024-04-15,9228.135,9407.068,9189.959,9369.701,54491736930
2024-04-16,9312.493,9341.97,9148.821,9155.069,53485412464
2024-04-17,9180.512,9381.772,9180.512,9381.772,50860042820
2024-04-18,9336.734,9477.133,9299.333,9376.806,48375148137
2024-04-19,9316.976,9351.956,9220.638,9279.46,43977363059
2024-04-22,9228.18,9327.591,9212.285,9239.14,41696598035
2024-04-23,9231.904,9269.715,9147.947,9183.141,39645906978
2024-04-24,9186.194,9254.646,9135.575,9251.134,41982115134
2024-04-25,9204.795,9329.405,9198.317,9264.48,42147288820
2024-04-26,9258.491,9471.293,9258.491,9463.907,54214171105
2024-04-29,9479.599,9718.358,9479.599,9673.758,58303815801
2024-04-30,9647.056,9662.558,9587.076,9587.124,52697389055
2024-05-06,9735.885,9804.199,9732.689,9779.211,52711364122
2024-05-07,9778.156,9804.761,9743.193,9770.938,49770195676
2024-05-08,9743.868,9743.868,9633.695,9638.817,46349654809
2024-05-09,9648.218,9805.115,9648.218,9788.068,45384490979
2024-05-10,9788.83,9805.921,9670.895,9731.237,47281377936
2024-05-13,9659.636,9720.476,9605.185,9673.319,44947077231
2024-05-14,9689.553,9736.285,9633.802,9668.727,42964808531
2024-05-15,9648.426,9659.035,9577.205,9583.541,41936225898
2024-05-16,9614.729,9668.848,9582.22,9604.131,46003333499
2024-05-17,9590.387,9709.423,9563.47,9709.422,48531203805
2024-05-20,9710.196,9779.36,9701.85,9750.822,52611108552
2024-05-21,9721.723,9730.279,9649.149,9681.66,44511548579
2024-05-22,9674.497,9709.005,9643.868,9693.055,43949777397
2024-05-23,9667.181,9672.178,9520.206,9541.643,46939843705
2024-05-24,9508.853,9578.734,9421.552,9424.577,41477801455
2024-05-27,9444.228,9511.144,9375.524,9507.745,41278560277
2024-05-28,9489.082,9494.769,9385.438,9391.052,40812739552
2024-05-29,9387.649,9460.626,9379.296,9414.979,40207974234
2024-05-30,9395.788,9441.488,9366.13,9384.724,39633005528
2024-05-31,9388.269,9455.335,9364.375,9364.375,39705545944
2024-06-03,9358.591,9422.073,9307.921,9370.497,44781001343
2024-06-04,9350.834,9486.745,9327.829,9469.315,41604094966
2024-06-05,9450.071,9509.78,9393.611,9393.611,39250075195
2024-06-06,9417.931,9446.882,9313.878,9340.01,49622024239
2024-06-07,9343.798,9366.337,9181.888,9255.684,39147903228
2024-06-11,9198.538,9282.71,9166.468,9262.347,35331045710
2024-06-12,9244.313,9299.357,9243.732,9269.936,35764513550
2024-06-13,9281.048,9296.365,9190.882,9206.236,37637815825
2024-06-14,9177.405,9265.965,9138.319,9252.251,39125311901
2024-06-17,9209.462,9298.007,9202.168,9281.254,35673941474
2024-06-18,9278.275,9329.994,9276.444,9318.469,38529707571
2024-06-19,9324.881,9325.854,9218.907,9219.069,36222183085
2024-06-20,9201.347,9225.021,9066.055,9068.851,38558222157
2024-06-21,9041.441,9100.83,9008.339,9064.845,32408565431
2024-06-24,9004.847,9030.708,8916.465,8924.172,37504983297
2024-06-25,8911.9,8948.225,8797.046,8850.289,34627226549
2024-06-26,8838.0,9001.028,8811.358,8987.302,37021958808
2024-06-27,8944.729,8947.958,8844.872,8849.697,34906759884
2024-06-28,8814.934,8960.956,8814.934,8848.699,36991165729
2024-07-01,8835.155,8914.197,8771.012,8899.166,34758199905
2024-07-02,8886.091,8895.552,8789.281,8812.673,36967793381
2024-07-03,8808.366,8827.086,8734.715,8760.434,34311117321
2024-07-04,8775.843,8820.997,8670.342,8673.826,35189402223
2024-07-05,8664.805,8719.708,8573.755,8695.548,31659874591
2024-07-08,8675.972,8675.972,8539.416,8561.95,33066109265
2024-07-09,8548.159,8733.871,8513.169,8705.943,39709760815
2024-07-10,8672.326,8762.766,8664.918,8697.216,35547625986
2024-07-11,8800.388,8890.756,8746.903,8870.356,42446059547
2024-07-12,8831.679,8885.36,8814.088,8854.083,36708770579
2024-07-15,8825.474,8834.034,8780.749,8801.624,33174716557
2024-07-16,8783.352,8881.774,8780.09,8877.018,32418099011
2024-07-17,8860.753,8884.792,8809.133,8835.144,33806544344
2024-07-18,8760.662,8880.437,8730.979,8879.326,34137726594
2024-07-19,8826.64,8932.079,8820.086,8903.232,31671569890
2024-07-22,8908.206,8925.436,8823.778,8869.817,31757526698
2024-07-23,8862.944,8862.944,8606.583,8606.583,35216664290
2024-07-24,8582.63,8640.331,8469.877,8493.096,34382104790
2024-07-25,8443.438,8524.814,8428.752,8474.704,30977628555
2024-07-26,8512.79,8617.646,8512.79,8597.174,32913678275
2024-07-29,8589.275,8589.275,8510.489,8514.647,32484641767
2024-07-30,8482.172,8488.519,8416.601,8468.582,34219157453
2024-07-31,8446.496,8754.928,8444.147,8754.087,49010042180
2024-08-01,8767.325,8799.09,8656.946,8673.577,42850008325
2024-08-02,8599.057,8697.491,8542.394,8553.551,41921627149
2024-08-05,8475.452,8646.855,8395.04,8395.054,45762539227
2024-08-06,8481.73,8525.716,8388.261,8463.863,40061456130
2024-08-07,8450.487,8505.134,8416.248,8449.582,35547603012
2024-08-08,8415.083,8514.666,8361.582,8446.208,38968860037
2024-08-09,8486.421,8527.644,8393.699,8393.699,37102703941
2024-08-12,8386.833,8419.702,8354.425,8373.471,33833603190
2024-08-13,8372.707,8409.24,8327.35,8409.224,30920159022
